source_result_filename,line_number,B,x,pte_solution_id,bit_length_p,p,LP_congruence_ok,LP_minus_omega,LP_plus_omega,LP_minus_lpf,LP_plus_lpf,smooth_ok
size-6_16_2199023255552_to_4398046511104.txt,764,65536,2410532495584,6,212,5330210020188365481741582744953730414195059107695558178910027617,False,20,11,53323,57773,True
size-6_16_2199023255552_to_4398046511104.txt,782,65536,3132504731268,27,213,12130820323123812174198426205563304076063304134043916488955219999,False,21,12,47701,26921,True
size-6_16_2199023255552_to_4398046511104.txt,794,65536,2548308407095,10,213,7440091913737532708600019542561231108316566373746470632777447551,False,23,11,14627,51913,True
size-6_16_2199023255552_to_4398046511104.txt,869,65536,4095648318424,55,216,72693032548698505686246051224006544074838245555504474779966946897,False,20,12,40499,58613,True
size-6_16_2199023255552_to_4398046511104.txt,891,65536,3511496811260,38,222,3493782616921276460379414518118071334158613656396673873700670765767,False,23,13,49109,709,True
size-6_16_2199023255552_to_4398046511104.txt,998,65536,2308811915601,3,218,282275730579685231413960016844805000341827352647314196136904913799,False,22,14,64693,10301,True
size-6_16_2199023255552_to_4398046511104.txt,1014,65536,3752821270376,45,226,65438500931271834714897064478977000542528715779657151631494347491537,False,19,15,59707,19477,True
size-6_16_2199023255552_to_4398046511104.txt,1018,65536,2583972490736,11,219,554714507559649369866607823171014024774863004508502750098467328977,False,25,10,52313,50459,True
size-6_16_2199023255552_to_4398046511104.txt,1051,65536,2412374656352,6,215,32062110357266142294426596799963978567153707393435339006455176049,False,22,11,55249,65381,True
size-6_16_2199023255552_to_4398046511104.txt,1065,65536,2481137304448,8,211,2995329111702291563432319451365201838899243182312285615744634241,False,25,9,41149,55823,True
size-6_16_2199023255552_to_4398046511104.txt,1090,65536,4200265106002,58,234,15564373281607783609317194915928830987485731393312893827220092113779999,False,25,12,39181,33529,True
size-6_16_2199023255552_to_4398046511104.txt,1098,65536,2275048629051,2,234,19258018884938958321520148462913511552501128076845982081291313566780049,False,24,14,53381,37361,True
size-6_16_2199023255552_to_4398046511104.txt,1167,65536,2894390985178,20,230,1666535636071944365452649789470147725218477642517989476409711934625799,False,24,13,57899,20269,True
size-6_16_2199023255552_to_4398046511104.txt,1173,65536,2825586623125,18,228,360631109000085689669388362925234719647082763740128284175265111706751,False,22,13,49451,4889,True
size-6_16_2199023255552_to_4398046511104.txt,1193,65536,2378826331755,5,234,25167723063896168215443662899971644208694833248194928341926802778888801,False,24,12,51001,29663,True
size-6_16_2199023255552_to_4398046511104.txt,1208,65536,3204155620765,29,237,150296583722408903233938878300329653028995029129456860117458941188811249,False,22,13,47237,41999,True
size-6_16_2199023255552_to_4398046511104.txt,1211,65536,2378964879950,5,229,513806516181050009950501509751923667026015663360112454048868473742481,False,24,11,48857,39847,True
size-6_16_2199023255552_to_4398046511104.txt,1217,65536,3616901437184,41,225,52445242511124502313923272797108807256927501160270501585049264531201,False,22,13,58613,23131,True
size-6_16_2199023255552_to_4398046511104.txt,1270,65536,3892386188683,49,224,14582106469945367479781922369319348751120484106493734124138550150791,False,22,13,35447,14563,True
size-6_16_2199023255552_to_4398046511104.txt,1274,65536,3720548642104,44,218,234268745284938988261869960439518824112697512835564351219793520391,False,25,11,48673,26249,True
size-6_16_2199023255552_to_4398046511104.txt,1285,65536,4167475385923,57,227,122722533966515620237948768009879804440392076474383637530694602895871,False,21,11,36739,24077,True
size-6_16_2199023255552_to_4398046511104.txt,1311,65536,2379732463955,5,222,4254562075378366894588224137651820801064251348986298567634918417951,False,22,11,54973,13807,True
size-6_16_2199023255552_to_4398046511104.txt,1325,65536,4270964265945,60,220,1653585695923612016085011677786627582503925929263535268073351587967,False,21,12,58687,47653,True
size-6_16_2199023255552_to_4398046511104.txt,1350,65536,3205309143774,29,215,29463607030682258884822194553547108219658825542875787133826990001,False,20,11,62761,29191,True
size-6_16_2199023255552_to_4398046511104.txt,1404,65536,2793037003575,17,236,65936765700835348552552140492021000899465878533228615992619488766193031,False,25,13,51283,40927,True
size-6_16_2199023255552_to_4398046511104.txt,1428,65536,2346231076890,4,229,472820307428552624282133840379975880447247316392283893833966461124999,False,20,16,51263,36529,True
size-6_16_2199023255552_to_4398046511104.txt,1493,65536,2725200136121,15,236,56892879525862669766968278390103001896717881439431913903685361583133767,False,21,13,47123,14717,True
size-6_16_2199023255552_to_4398046511104.txt,1499,65536,3791140722425,46,222,5533012363182512768080157111793976179178436765061046264339731913921,False,25,10,24733,27283,True
size-6_16_2199023255552_to_4398046511104.txt,1516,65536,4272540314896,60,224,25505964070528461135029666095068286847889250241627355212311651672391,False,22,12,55051,50023,True
size-6_16_2199023255552_to_4398046511104.txt,1543,65536,2381397752000,5,229,516967283525193084764636233606467722133659069886027312732468200372801,False,22,15,52163,10559,True
size-6_16_2199023255552_to_4398046511104.txt,1545,65536,2278302304096,2,219,586398463609865932384945557965702045283521009068553878586730491201,False,22,11,55817,21313,True
size-6_16_2199023255552_to_4398046511104.txt,1612,65536,3723145789801,44,222,4963665016987146815597543443372191923849852384348682517389301146449,False,24,13,47717,11987,True
size-6_16_2199023255552_to_4398046511104.txt,1658,65536,3104545907505,26,237,124352929526014225676855985340886623793157235675662623109875806116990751,False,25,11,54517,39157,True
size-6_16_2199023255552_to_4398046511104.txt,1717,65536,2520275541923,9,220,1074515974780112624121973533140727761842919389940947464336348781249,False,22,9,54583,53453,True
size-6_16_2199023255552_to_4398046511104.txt,1729,65536,2761018843297,16,212,4904408238904090279361589421908412439928806897502123703118155777,False,22,10,27743,30203,True
size-6_16_2199023255552_to_4398046511104.txt,1794,65536,4343351975435,62,220,1666535072829685851249795338832816941217963192938429653602059345281,False,23,11,49499,18757,True
size-6_16_2199023255552_to_4398046511104.txt,1804,65536,2211240214134,0,217,198495644158852181011614665640397785078010465214675458191564768007,False,24,11,28859,34703,True
size-6_16_2199023255552_to_4398046511104.txt,1828,65536,4343611330795,62,240,932767160630693828388678778361691669248922386828219949548720735775273697,False,22,12,51343,49123,True
size-6_16_2199023255552_to_4398046511104.txt,1851,65536,2486597652011,8,216,58680988775925490706350551297553066254237472981069394706485065201,False,21,10,32533,38273,True
size-6_16_2199023255552_to_4398046511104.txt,1881,65536,4034517189402,53,231,3056052798396195298295009185545584575903762260673975556104096972536449,False,23,12,63761,43051,True
size-6_16_2199023255552_to_4398046511104.txt,1907,65536,4034705511421,53,239,599154123937135183394535114880542455583656774776846079536894470118607057,False,24,11,27883,65381,True
size-6_16_2199023255552_to_4398046511104.txt,1929,65536,3484723742535,37,232,5075531759601017843818970992530041308858533924960273876231205812662497,False,24,11,59453,51683,True
size-6_16_2199023255552_to_4398046511104.txt,1975,65536,2349865830426,4,227,119308072482685734623743755763964979347676261762048097872171310341121,False,23,12,31883,60601,True
size-6_16_2199023255552_to_4398046511104.txt,1995,65536,3347631499114,33,218,228954632388066266876367398803591798455307408796166761868392210887,False,21,13,51439,34649,True
size-6_16_2199023255552_to_4398046511104.txt,2028,65536,2315797481000,3,222,3613179323731371595851778026703113089125134754864522752070851633151,False,23,11,47623,56827,True
size-6_16_2199023255552_to_4398046511104.txt,2041,65536,4379606581805,63,225,29589343269647497405408323328002796988366249037054073710428989694449,False,25,11,28409,41017,True
size-6_16_2199023255552_to_4398046511104.txt,2082,65536,3244986794513,30,237,162160511742250500280375190780546111792294460601180942658273146922104351,False,26,10,57251,49003,True
size-6_16_2199023255552_to_4398046511104.txt,2083,65536,2419430362728,6,235,27857764507330640919186900717100429238002799310106380029941405283779871,False,23,14,29879,26309,True
size-6_16_2199023255552_to_4398046511104.txt,2087,65536,2350598254558,4,229,478125470101492681319876569058507686234186608452817501514246651112641,False,24,11,62417,15647,True
size-6_16_2199023255552_to_4398046511104.txt,2105,65536,4070623967210,54,217,123603933236015405334070153665675411559831840153939848737753500799,False,19,13,49391,10133,True
size-6_16_2199023255552_to_4398046511104.txt,2134,65536,2763720703304,16,215,39358391543320670475493448814070447448088679222905793254824218751,False,19,10,53617,47623,True
size-6_16_2199023255552_to_4398046511104.txt,2187,65536,2488853559020,8,212,6457470679375118285264723795224416932423075545848525236341323271,False,23,10,28879,24659,True
size-6_16_2199023255552_to_4398046511104.txt,2225,65536,2489021173063,8,222,5570030831370254142662454028743846225069809212206669362754562236097,False,23,10,37199,63247,True
size-6_16_2199023255552_to_4398046511104.txt,2269,65536,3865274848080,48,222,6214761888665883374063299167086811330878496255152924420212410489521,False,22,12,43271,45263,True
size-6_16_2199023255552_to_4398046511104.txt,2272,65536,3177453955170,28,229,729267781818504734430693033807200279826831542851318350887225791718687,False,22,13,59663,12149,True
size-6_16_2199023255552_to_4398046511104.txt,2285,65536,2695681267983,14,235,53294052846152950103528727737473995694971088407356567071374262198476799,False,26,12,25247,23873,True
size-6_16_2199023255552_to_4398046511104.txt,2312,65536,2902354488943,20,217,162844768906244215474412698941492309630791025377216704609052540881,False,24,11,44089,52289,True
size-6_16_2199023255552_to_4398046511104.txt,2350,65536,2386582851745,5,211,2045641305259205214513049104916850250129610787142872489666562049,False,24,11,40039,21313,True
size-6_16_2199023255552_to_4398046511104.txt,2387,65536,2524617557088,9,235,35961772751351569425723813454806501293374810994853389346095362885189361,False,23,12,63577,31393,True
size-6_16_2199023255552_to_4398046511104.txt,2404,65536,3763155540199,45,222,4822235900832943197196578483380343786863417632626327877244017722097,False,22,11,60607,48487,True
size-6_16_2199023255552_to_4398046511104.txt,2427,65536,4004019774832,52,216,63464976151139160974076026825226879671131348126560611522266876081,False,23,11,19319,61441,True
size-6_16_2199023255552_to_4398046511104.txt,2438,65536,3144181640663,27,237,134187872800108788158455840294818744011974772586051611832594985527776071,False,25,12,44273,51287,True
size-6_16_2199023255552_to_4398046511104.txt,2506,65536,4038940119305,53,223,8089965993821174461011916569369446929655649026281679284905760740481,False,23,12,48413,61261,True
size-6_16_2199023255552_to_4398046511104.txt,2531,65536,2938223851034,21,216,104672558538856597401131732463865291006109988080561476497004710881,False,21,13,59791,47417,True
size-6_16_2199023255552_to_4398046511104.txt,2607,65536,2629136663400,12,219,560808265719564570446966122406637816303111687722715303873157548031,False,23,10,53359,63629,True
size-6_16_2199023255552_to_4398046511104.txt,2622,65536,2526050310928,9,230,1336459233516240719039616548031833592985108420753156867217801733902623,False,15,23,58763,58601,True
size-6_16_2199023255552_to_4398046511104.txt,2727,65536,3524725977840,38,218,311943339541986788182313643509206746943628978249408152682855384647,False,25,11,62731,24419,True
size-6_16_2199023255552_to_4398046511104.txt,2740,65536,2733277269715,15,221,1748343913216050909688171842680416051120474272140172206737693803457,False,23,11,58943,36713,True
size-6_16_2199023255552_to_4398046511104.txt,2812,65536,2424082270805,6,235,28180690809627712373004274744704296926639948684568412506454439337796881,False,22,14,59981,19423,True
size-6_16_2199023255552_to_4398046511104.txt,2814,65536,2286389584661,2,219,598999039552518249448419866480360505440443627521509130809578022471,False,23,12,41609,22133,True
size-6_16_2199023255552_to_4398046511104.txt,2820,65536,2527451624126,9,219,485779653351777091987669307515930024990737124411539374341033279999,False,23,12,43271,6451,True
size-6_16_2199023255552_to_4398046511104.txt,2826,65536,4007000661958,52,218,365585460726130642907364821424241736521530582912335136804764274049,False,23,10,63907,64921,True
size-6_16_2199023255552_to_4398046511104.txt,2930,65536,2459249897174,7,222,5182055077802673824261750111383891794649178354375729044640512664081,False,22,12,55787,45533,True
size-6_16_2199023255552_to_4398046511104.txt,2947,65536,3216374575128,29,237,153768446290480257633963767185063886625769307122193008893987765598086151,False,24,12,60041,49787,True
size-6_16_2199023255552_to_4398046511104.txt,2998,65536,2356366427771,4,219,717764023913695005416457235062058215882502194816113744311052220191,False,23,13,65089,43117,True
size-6_16_2199023255552_to_4398046511104.txt,3019,65536,2803859020208,17,236,67484579019802666199798158601756062307090439078598611987929791062014449,False,24,13,48809,65213,True
size-6_16_2199023255552_to_4398046511104.txt,3041,65536,3389045515533,34,237,210441753929094470981738582742008843551603421727590789104102926094242049,False,25,14,61291,26417,True
size-6_16_2199023255552_to_4398046511104.txt,3053,65536,2287830041520,2,211,1841120895396198581557263292592796455924730988310123694821833361,False,23,10,37243,64283,True
size-6_16_2199023255552_to_4398046511104.txt,3058,65536,2872780330000,19,221,2356889592029197639732795292062518623307505684450062105736297719751,False,22,10,40177,42169,True
size-6_16_2199023255552_to_4398046511104.txt,3098,65536,2529190499176,9,219,444451818662322211046125500211698465036818636289642043878824429567,False,21,11,60589,39709,True
size-6_16_2199023255552_to_4398046511104.txt,3099,65536,3836926329250,47,215,49142540340036921980392175246960656371452899273247499912843242401,False,22,11,30697,42197,True
size-6_16_2199023255552_to_4398046511104.txt,3103,65536,4215333802107,58,235,28859949427470100360196183147538544029111260498975401021261336662281951,False,19,24,7949,57653,True
size-6_16_2199023255552_to_4398046511104.txt,3131,65536,3630738348500,41,215,29410978283048726806156361125555925127405632026047013174788772351,False,23,11,55967,22777,True
size-6_16_2199023255552_to_4398046511104.txt,3139,65536,3699615021373,43,226,60065522313685891784998666121761170069308158805221452987747520346911,False,22,11,39709,40127,True
size-6_16_2199023255552_to_4398046511104.txt,3175,65536,2254073683405,1,234,18216970502941629950089929143013672252454107562708533653362802458319041,False,26,10,55987,46919,True
size-6_16_2199023255552_to_4398046511104.txt,3193,65536,2254172369774,1,218,222770751685593252834471541021154765378075476138101235202103811457,False,22,10,58217,37691,True
size-6_16_2199023255552_to_4398046511104.txt,3251,65536,2357893054341,4,213,7984029551945504213539396595451377081075211481564818594619000831,False,22,12,42433,59123,True
size-6_16_2199023255552_to_4398046511104.txt,3301,65536,3872687097734,48,226,79024272237502121758257759938787435276252128529212959213108341288641,False,24,12,35923,40289,True
size-6_16_2199023255552_to_4398046511104.txt,3329,65536,2840067320515,18,236,72885193526569546764041476318146661587973235172845390396160945247261249,False,23,12,32579,60209,True
size-6_16_2199023255552_to_4398046511104.txt,3349,65536,3804251489406,46,222,5648817258478453965844135441615398029565819348995599574151211384831,False,19,12,57251,28537,True
size-6_16_2199023255552_to_4398046511104.txt,3390,65536,3357065778705,33,237,198804682495017485493995648785526996340302718548596683801285875049776671,False,23,14,49057,48271,True
size-6_16_2199023255552_to_4398046511104.txt,3393,65536,3770133092401,45,222,5351583431659126380645914584476458297216275899165509397737584689799,False,22,13,32789,16069,True
size-6_16_2199023255552_to_4398046511104.txt,3592,65536,3634002716722,41,230,1632010385297626116241749526983190490361024041794851112440403121876167,False,22,12,60013,52583,True
size-6_16_2199023255552_to_4398046511104.txt,3596,65536,2394604357613,5,219,790546351070976128079848021725639646376713502691174432802884391761,False,23,11,65449,16661,True
size-6_16_2199023255552_to_4398046511104.txt,3630,65536,3909628445081,49,215,39535142142588719351255114883232184798525865161040644977316807807,False,19,11,38639,56167,True
size-6_16_2199023255552_to_4398046511104.txt,3643,65536,3289957250041,31,214,14038215924821540473623004330765443235745829431361013280544506911,False,22,10,48619,35897,True
size-6_16_2199023255552_to_4398046511104.txt,3732,65536,2464510754398,7,229,635119912774697334979373428445650160539398914350389956911140250824001,False,22,12,53899,23677,True
size-6_16_2199023255552_to_4398046511104.txt,3765,65536,2499183147983,8,235,33841998827984980315522925471431886312133622767425072370163848313356799,False,23,13,46499,45943,True
size-6_16_2199023255552_to_4398046511104.txt,3774,65536,3290884330496,31,222,5325991073967006160597761145459561408044464908848059986947431921921,False,21,12,60013,42641,True
size-6_16_2199023255552_to_4398046511104.txt,3785,65536,2292635236723,2,219,608883921064193738721623207596326316283537638374057102560050788049,False,22,11,49481,59351,True
size-6_16_2199023255552_to_4398046511104.txt,3806,65536,2464920512806,7,222,5254163306291969641271820347487766203730836673904370871732725532577,False,21,12,61441,31687,True
size-6_16_2199023255552_to_4398046511104.txt,3820,65536,2774890382533,16,236,63407772066546157578794068083015985871812035960518574448238984634090049,False,23,13,38971,13829,True
size-6_16_2199023255552_to_4398046511104.txt,3821,65536,2224196203343,0,234,16815356302063171301655225704741118919624848084071105090098350064521727,False,24,12,33113,37379,True
size-6_16_2199023255552_to_4398046511104.txt,3862,65536,2981587829605,22,229,497848352566925943624864388798369461367594486773929341068254174373361,False,25,12,49103,40693,True
size-6_16_2199023255552_to_4398046511104.txt,3874,65536,2740862945275,15,221,1777659772588790632159630652402414684745049810585238671923815040031,False,22,11,54713,48397,True
size-6_16_2199023255552_to_4398046511104.txt,3935,65536,3464605369617,36,214,19146660408783630982131661231832598160151875278161237412602347297,False,24,10,59627,44983,True
size-6_16_2199023255552_to_4398046511104.txt,3955,65536,4325004996375,61,234,18552015761408537144219481795408012431422186208304964948566716397436801,False,24,13,27103,22027,True
size-6_16_2199023255552_to_4398046511104.txt,4006,65536,2673095194245,13,223,8546191181621891103979739833753667508384045001942634841264281776007,False,20,11,32707,45667,True
size-6_16_2199023255552_to_4398046511104.txt,4048,65536,3086642044493,25,224,20258330815490634023246249963247824300661188044801172740263008043007,False,21,10,52709,27109,True
size-6_16_2199023255552_to_4398046511104.txt,4051,65536,4050584248483,53,218,390102243272691429357198509051718309549270613997846503183726503199,False,23,11,39163,20807,True
size-6_16_2199023255552_to_4398046511104.txt,4061,65536,2707852893247,14,223,9234990569286743863709375728103394632446146946808811180268686245041,False,22,9,47353,61681,True
size-6_16_2199023255552_to_4398046511104.txt,4072,65536,3706695410704,43,222,4404096630256834069627870253881259772646302140988899054831911592449,False,22,13,59149,26479,True
size-6_16_2199023255552_to_4398046511104.txt,4083,65536,4291684086608,60,234,17710788562125558015307276530374389161155880524097311458269319526737681,False,23,12,65173,53189,True
size-6_16_2199023255552_to_4398046511104.txt,4142,65536,3913705332108,49,215,46139034288640287668741359399696594522565309837964673365184770247,False,20,11,59471,57269,True
size-6_16_2199023255552_to_4398046511104.txt,4162,65536,2260822915214,1,218,226743432024167166897420645013959216220147392491071718632737804721,False,23,10,52711,52999,True
size-6_16_2199023255552_to_4398046511104.txt,4189,65536,3500983326722,37,230,1304823251163609841406459474467989652762771491544919582515549197959167,False,24,12,59207,63863,True
size-6_16_2199023255552_to_4398046511104.txt,4209,65536,3087859087290,25,229,614265709577019186337450738220390651937707087436032808194099346551249,False,20,13,38011,29837,True
size-6_16_2199023255552_to_4398046511104.txt,4226,65536,3191355247223,28,214,13564089913754924336661702101298596488960833040479501589999386961,False,21,10,56473,37649,True
size-6_16_2199023255552_to_4398046511104.txt,4230,65536,3811118260499,46,218,270636882658638601730392022438664262349421613997118317700563130049,False,21,12,64879,44701,True
size-6_16_2199023255552_to_4398046511104.txt,4273,65536,2502803696760,8,222,5757670134337184280172381063644146676342289502197479851067184604449,False,21,11,38167,40039,True
size-6_16_2199023255552_to_4398046511104.txt,4280,65536,2571766351918,10,229,820088048385564441536817940818041164406956109529679478641564735873777,False,24,12,45569,16141,True
size-6_16_2199023255552_to_4398046511104.txt,4313,65536,2365114422741,4,227,124029322394003539511713815146935451247900332425214113006003125219871,False,23,10,36251,39979,True
size-6_16_2199023255552_to_4398046511104.txt,4317,65536,2468607472560,7,227,160370198916419419314612173111699548007798753836354302026932415990897,False,23,14,50839,9619,True
size-6_16_2199023255552_to_4398046511104.txt,4324,65536,3777301580640,45,222,4932026479179954008183181380856484744911201024017358794057078988017,False,20,11,48179,36791,True
size-6_16_2199023255552_to_4398046511104.txt,4340,65536,2709683031255,14,235,54976672915030091882672083933157333640776966939601509039014258419943751,False,26,12,45013,33287,True
size-6_16_2199023255552_to_4398046511104.txt,4385,65536,3157862898802,27,214,15272722613037672676389440332622059754652213987139650560435942641,False,24,10,36587,32719,True
size-6_16_2199023255552_to_4398046511104.txt,4400,65536,2847735796983,18,223,12493502849850151928921386662338553217516269385379204607328130061361,False,22,11,57773,51203,True
size-6_16_2199023255552_to_4398046511104.txt,4405,65536,3812290811498,46,217,142624341082784804280460467242798797334844673844774783405151370657,False,21,11,57529,43481,True
size-6_16_2199023255552_to_4398046511104.txt,4438,65536,3364889058234,33,225,34002476785047123717602990285341656471731646527579070403839868022791,False,24,9,65101,56983,True
size-6_16_2199023255552_to_4398046511104.txt,4447,65536,3020574059464,23,220,1289651499745456399551404051454163199355916605012709721641495760671,False,23,9,53891,53951,True
size-6_16_2199023255552_to_4398046511104.txt,4463,65536,2848140432981,18,217,132505133198253738256709579347473883625339125041632913219151643521,False,23,11,31319,21739,True
size-6_16_2199023255552_to_4398046511104.txt,4559,65536,2401259157030,5,213,8906595337566374042770860776144930494397966707639132205129379967,False,22,11,50777,21961,True
size-6_16_2199023255552_to_4398046511104.txt,4589,65536,3124780350981,26,237,129295816744186585982791876222518812359464387771618949221997108113558017,False,24,12,39821,60661,True
size-6_16_2199023255552_to_4398046511104.txt,4602,65536,3710656544405,43,223,10945340508751526257140395741775057402698407418436479202786928249799,False,22,12,65269,37409,True
size-6_16_2199023255552_to_4398046511104.txt,4605,65536,2780604594757,16,223,10827332393474006063803123934668101142984066831359645642211133804551,False,22,11,64451,40739,True
size-6_16_2199023255552_to_4398046511104.txt,4618,65536,3159757898650,27,217,161899836433200147486467771736588200585499005485531030163346831041,False,21,12,28549,47857,True
size-6_16_2199023255552_to_4398046511104.txt,4630,65536,2746342885650,15,230,1216185932697699604262519290025304629521694112224523033970959346286111,False,23,11,61553,36383,True
size-6_16_2199023255552_to_4398046511104.txt,4664,65536,2299245065755,2,234,20520081552849936279110180708122818544575292213467806562806924420617201,False,23,11,37619,47843,True
size-6_16_2199023255552_to_4398046511104.txt,4683,65536,3297819896296,31,228,331467033433585019173961843424911340867539508351954900310592947754201,False,23,23,56983,41161,True
size-6_16_2199023255552_to_4398046511104.txt,4702,65536,3160609258972,27,221,2518276511636481301814211175279383278045819112035440113919501273313,False,21,22,58889,55541,True
size-6_16_2199023255552_to_4398046511104.txt,4713,65536,2437357662272,6,215,52045104616094488680001043707842610584193827818781677423387754097,False,25,11,55897,39989,True
size-6_16_2199023255552_to_4398046511104.txt,4724,65536,2678769421863,13,223,8655617376972776854175663631039914671846656201867874088544149095777,False,23,11,53891,54973,True
size-6_16_2199023255552_to_4398046511104.txt,4734,65536,3126409984705,26,224,21875683301424149576967868427970402665311809446569205571863644434401,False,23,14,38083,36739,True
size-6_16_2199023255552_to_4398046511104.txt,4835,65536,2473671985755,7,235,31821464856738267079951917978785945448727059253645284464153799573809201,False,24,12,35671,36587,True
size-6_16_2199023255552_to_4398046511104.txt,4847,65536,2233281946883,0,234,17231728170392936585117560022625023109698910309767544111411370725781249,False,22,12,45523,32341,True
size-6_16_4398046511104_to_8796093022208.txt,44,65536,6872810761823,36,244,14637732961337664473365348661047945211206387841392837653572152974697395487,False,25,10,59333,54409,True
size-6_16_4398046511104_to_8796093022208.txt,60,65536,5773482303127,20,230,867587101964242915582483493581819379827890410579258622722617975682449,False,24,10,52807,63499,True
size-6_16_4398046511104_to_8796093022208.txt,75,65536,7079551363917,39,224,20481321894709014046826131913399057138897391591409521405611411758207,False,20,11,56923,44249,True
size-6_16_4398046511104_to_8796093022208.txt,78,65536,6323688835100,28,219,821036958911080916073886593653937908735635408623693234238681040711,False,23,10,63689,28949,True
size-6_16_4398046511104_to_8796093022208.txt,92,65536,5224392963437,12,221,3307794922124000336878146173301620235648812860697469100024122393377,False,20,12,58997,21503,True
size-6_16_4398046511104_to_8796093022208.txt,94,65536,6873740224440,36,236,74742930669344848663539627748298291291839967251429315932065043991560199,False,24,12,51349,25111,True
size-6_16_4398046511104_to_8796093022208.txt,232,65536,5158296819134,11,220,1663835563717207537177224401919005195804238524215103298962684971007,False,25,12,64381,8807,True
size-6_16_4398046511104_to_8796093022208.txt,294,65536,5296986520345,13,241,3067896543284314978888214739858950531357649096041877991472099379106374407,False,25,10,48761,56843,True
size-6_16_4398046511104_to_8796093022208.txt,319,65536,4472601879137,1,227,187519961321766754604449778765712809098707523889431569078843881676737,False,21,11,62869,46679,True
size-6_16_4398046511104_to_8796093022208.txt,326,65536,5297556340531,13,229,517773189192080827145519387085090963822659912380678569775291352429767,False,24,10,55201,43261,True
size-6_16_4398046511104_to_8796093022208.txt,330,65536,5366415913254,14,229,559489609854456661617191914347147068942791758506233255882902252601249,False,21,14,63377,2503,True
size-6_16_4398046511104_to_8796093022208.txt,345,65536,7428617610901,44,239,864473651299206418063240015212572979049090277121729518521121505095907329,False,15,26,25997,51109,True
size-6_16_4398046511104_to_8796093022208.txt,365,65536,5023423160033,9,228,376430352502302675615052132307215529491643255968735796393975696008001,False,22,11,48337,33619,True
size-6_16_4398046511104_to_8796093022208.txt,395,65536,7979846253245,52,230,1082659450446468732364338868489790256213940781174643283116778259714497,False,25,10,50857,56503,True
size-6_16_4398046511104_to_8796093022208.txt,416,65536,7842694643974,50,224,20552481540619657336256836397846676867994865481123459679893111401249,False,22,12,34127,19919,True
size-6_16_4398046511104_to_8796093022208.txt,417,65536,8392621816614,58,223,9494067183731189770127201443073606434349436966953677185606996231281,False,21,11,37907,54497,True
size-6_16_4398046511104_to_8796093022208.txt,468,65536,5163084088426,11,233,13423526409806815058930567341804416319629757127905848067333659357359521,False,27,11,36457,56431,True
size-6_16_4398046511104_to_8796093022208.txt,475,65536,4475753772560,1,221,2190121448442189183757392568392124888443139504610315004374768592671,False,22,10,53353,29717,True
size-6_16_4398046511104_to_8796093022208.txt,483,65536,7019241662615,38,227,203084419637216145250647831674263827368137932190107579465080368966727,False,24,14,55501,4483,True
size-6_16_4398046511104_to_8796093022208.txt,488,65536,8394284284610,58,238,247921089080976920074523693355366809469633543522077562929945274909097087,False,23,10,54449,60661,True
size-6_16_4398046511104_to_8796093022208.txt,496,65536,6057273328200,24,226,83868420589409383953661227997648400043817302267045979021845774888991,False,23,11,41189,30241,True
size-6_16_4398046511104_to_8796093022208.txt,581,65536,4684028321211,4,221,2621690265933601524062804993833824151205920807058518470484778844671,False,23,10,57781,53591,True
size-6_16_4398046511104_to_8796093022208.txt,590,65536,8533928538520,60,233,9048572370956565849315477769234361105031448217216301184759297647780481,False,22,10,52583,34141,True
size-6_16_4398046511104_to_8796093022208.txt,611,65536,6403312007691,29,243,9574045479257164115366861305729433240208896943051211528472031563326497281,False,26,13,62207,18859,True
size-6_16_4398046511104_to_8796093022208.txt,619,65536,5165966294832,11,233,13468549974340380056595630373746791029536761803677288748943105560999217,False,24,11,59669,53267,True
size-6_16_4398046511104_to_8796093022208.txt,665,65536,5235854452794,12,225,38394374983577015356568601405749654401629520284642501309341957747537,False,24,12,40829,37273,True
size-6_16_4398046511104_to_8796093022208.txt,668,65536,5373404033620,14,218,370726662207181179025128268498332421021282271981285449176139537799,False,22,13,46271,21499,True
size-6_16_4398046511104_to_8796093022208.txt,713,65536,7367750934012,43,221,2463578788228054982610919061387065771696110840675469262093031337087,False,22,11,35327,37643,True
size-6_16_4398046511104_to_8796093022208.txt,735,65536,6406029043722,29,223,11242346878064834578115310967316263195107470552836163018861010255871,False,23,10,61363,29863,True
size-6_16_4398046511104_to_8796093022208.txt,740,65536,5374763611753,14,241,3348294989830264103916692411654552132783463257970389188882533395775529351,False,23,13,48539,49739,True
size-6_16_4398046511104_to_8796093022208.txt,757,65536,5031366992201,9,225,30231394960990069826133261781974728824967444671690531790097470972449,False,25,11,41761,23753,True
size-6_16_4398046511104_to_8796093022208.txt,772,65536,6200532017439,26,220,1543974435416867720378970761915394555291859735059178578654692941921,False,23,11,59863,58631,True
size-6_16_4398046511104_to_8796093022208.txt,786,65536,6407004342145,29,243,9607217291797347966419524503869589723497578651738245525621859885796231167,False,26,12,56239,18523,True
size-6_16_4398046511104_to_8796093022208.txt,825,65536,5307605322753,13,241,3104983018208360470712275218139039985914822165668446202699263297826455551,False,26,12,43613,47837,True
size-6_16_4398046511104_to_8796093022208.txt,840,65536,5170314186755,11,241,2653194648913198538763028808847267222102564753030025033104122760223436801,False,26,13,31489,32029,True
size-6_16_4398046511104_to_8796093022208.txt,856,65536,4414269911296,0,232,5242817496383674574401132163255073765821565932639529167424827317810049,False,23,12,42181,35423,True
